text,label
Phim hay thì cấm này cấm nọ. Như vậy bjo mới vươn tầm thế giới được,
Xem cảm giác chưa được đã vẫn còn vương vấn nhiều khúc mắc chưa được làm rõ,
Phim dỡ tệ. Coi toàn hú hét với đánh nhau. Nói là làm thực trạng xã hội mà cũng ko đúng thực trạng nữa. Theo mình và đa số người xem đều nghĩ vậy.,
Ròm có phần 2 hk anh,
"Câu chuyện của Ròm thực sự  ý nghĩa, nhất là những nhân vật trong phim đều  không hề là người xấu, họ chỉ bị tha hóa bởi cuộc sống này. Điển hình là dì Ghi",
Mới xem tối qua xog nhưng cái kết thì...,
Khi nào mới ra ròm trên youtube,
Thấy có 79 ' là chán rồi,
Phim siêu hay mà kết hơi hụt hẫng ...,
Phim dở vãi,
mất oan 210k vì cái phim không đầu không cuối,
Mình vừa đi xem về,
Phim gốc dự liên hoan quốc tế ntn không biết...nhưng ra rạp nv là một bộ phim thất bại...có quá nhiều sạn không được giải đáp!...6 điểm,
phim ngoài rạp có bị giảm tgian k nhỉ?? nghe bảo phim gần 3 tiếng lận :3 ai đi xem rồi cho biết với :3,
Làm walking dead đi,
Thông Minh Thì Nó Tìm Cách Tiêu Giệt~~ =]]],
Mới xem ròm về luôn,
Mới đi xem về cảm nhận riêng là góc quay đỉnh diễn viên tốt nhưng k có nhiều ý nghĩa cho lắm hơi thất vọng kết thúc còn k tin là nó đã hết vì chưa hiểu gì :v,
"Dẹp luôn cái thuần phong mỹ tục của việt nam thuần phong mỹ tục của dân tộc đi . T thề lấy cái lí do hãm vãi cả lol để  cấm phim và truyện. Phim và truyện là để phản ánh hiện tại, là nghệ thuật nhưng gắn liền với đời sống ko cần bay bổng xa hoa mà phản ánh đúng mặt tốt mặt tối của từng cá nhân tầng lớp và các vấn đề của xã hội. Việt nam là 1 đất nước có con ng có xã hội ,mà bất kì con ng hay xã hội nào đều ko hoàn hảo tất cả  vậy hay để cho nghệ thuật sáng tạo đc phát triển được nghĩ được làm chứ cấm con bà nó vậy ai mà làm đc . Cái bọn lol kiểm duyệt mới là đám chuột bọ làm đất nước làm cả ngành nghệ thuật đi lùi",
"""Giàu thì nó ghét, đói rét thì nó khinh còn thông mình thì nó tìm cách tiêu diệt ""                                       Táo Quân",
Xứ sở thiên đường của chúng ta ko có mấy cái này nhá? Đây là phim hành động viễn tưởng thôi,
Nhạc nền “Khu tao sống” :3,
"mới đi xem về, cảm thấy quá tệ",
Ròm mà thêm dc hình ảnh yêu nước tôn vinh nhà cầm quyền là sớm được chiếu rồi,
Vừa đi coi về và đánh giá 4/10. Không biết có phải do bị cắt kha khá khi ra rạp VN hay không nhưng cách kể chuyện quá tệ. Tất cả tình tiết trong phim cứ như gượng ép nhét vào cho thật nhiều nhưng thiếu sự liên kết. Nói ra chi tiết thì không khác gì spoil toàn bộ phim nên mình chỉ nói ra chung chung vậy thôi.,
Mình chỉ xem phim VN với kịch bản nội dung là của ng việt viết. Không xem phim mượn nội dung nước ngoài không phải vì nó KHÔNG HAY mà nếu mình cứ xem những phim như vậy chả khác nào mình góp phần kích cho các đạo diễn sản xuất phim cứ đi vay mượn chất xám của nc ngoài 😔. Rõ ràng VN cũng đủ trình độ hay năng lực để có thể tạo ra những bộ phim không thua gì thế giới.Nhìn lại các nc bạn như thái lan cũng chập chững ngày nào đến bây giờ họ cũng có đế chế riêng với nhiều bộ phim chất lượng không thua gì thế giới 😶 VN mình có thể chập chững với những bộ phim không bằng nhiều nước trên thế giới nhưng mình tin 1 ngày nào đó phim VN sẽ sánh vai với thế giới và k thua gì phim hàn hay thái 🥰Đây là lòng tin về phim VN của mình 😊,
"Chỉ đầu 9x và cuối 8x mới hiểu cảm giác 4h chiều là như thế nào. Lũ trẻ bán vé dò 500đ/ tờ chạy khắp các xóm để bán kiếm chút tiền phụ gia đình. Hàng xóm thì hút chích, cờ bạc, heroin bầy bán như chợ. Đó là khu tao sống P15 Q11. Bởi vậy các bạn trẻ giờ nhung lụa quá, làm sao hiểu được cảm giác mỗi ngày phải kiếm cơm của lũ trẻ như tụi t. Nhưng chưa bao giờ hổi hận mà luôn là những kỉ niệm đẹp. Dù tụi trẻ năm đó đều chết vì heroin 😞",
"Bộ film xuyên tạc thực tế xã hội, kích động bạo lực và chống phá nhà nước",
A đừng spoiler phim để ngta ra rạp coi nữa chứ.,
Bị cắt vài chỗ thì phải -_-,
"cái mình thích ở kênh là các bài review, phân tích, tóm tắt ra liên tục chứ k phải xen kẻ là mấy nội dung râu ria khác :D",
1:07 :)) khịa hay gì,
"Ròm đã phản ánh chuẩn thực trạng xã hội hiên nay, chả cần nói đâu xa nhà mình là một ví dụ.",
Xl kênh nhưng Review chán hóng phê phim xem sao,
Mới coi hồi chiều về có tóm tắt :)),
"Hixx, nhận xét có tâm thật chứ",
Hài nhảm đưa hình thành lờ thích vãi.thằng khôn vặt,
Có cảnh có người quay ròm đốt chúng cư để làm gì vậy mọi người. Xong hết phim. K giải thích luân vậy để làm gì vậy,
Phim ròm có mấy phần v mọi người,
"Không ưng cái kết lắm nhưng vẫn khá thích Ròm, cảm ơn vì bài Review chất lượng này nhé team",
16.000 thay vì 160.000 vé,
Xem xong mới biết tại sao Phúc có tên là Phúc :)))),
Mình không hiểu cái kết của phim,
Nghe nhạc khu tao sống thì phải,
Giọng đọc khá giống của rhymastic nhỉ,
"dẹp luôn cái cục kiểm duyệt đi là vừa, phim đạt giải thưởng liên hoan phim quốc tế đem lại tự hào cho Việt Nam mà làm khó lên xuống thì còn ai dám sáng tạo nghệ thuật nữa...",
Review hay quá ạ <3,
Phim ko có tính giải trí .-.,
"Nghệ thuật nó phải như này. Nó phải phản ánh đc xã hội thì mới là nghệ thuật, còn không đều là ánh trăng lừa dối.",
"đoạn cuối học cách đọc mỉa mai của the reviewer nhưng thiếu chuyên môn tý nên thành ra hơi Phèn, W2W ạ",
,
Nó không giải quyết đàng hoàng gì cả,
"cảm ơn nhóm đã có 1 bài nhận xét khen có chê có ....rất có tâm ,mình cũng vẫn sẽ ra rạp ủng hộ phim RÒM !",
"Sao nó dở mà anh, ở VN nó lộn xộn òm",
Đợi giọng anh mãi,
Chả biết có ăn tí tiền nào để review sai sự thật ko :v như phê phim ý haha,
fan cứng ad,
,
Có thể khái niệm của bạn bị sai hay là bạn chưa từng gặp trường hợp 1 người ngồi nhậu 1 mình đúng ko Leo . Trường hợp ngồi nhậu 1 mình đó là cha tui (chuyện buồn của gđ tui)😔😔😔😔😔😔😔,
Này đoạn cuối cảm động nha,
Tháo quà là ai,
Đi thi thách thức danh hài còn rớt mà review mẹ gì,
"Chê TH 2 việc, thứ 1 nói tiếng anh đệm quá nhiều, 2 : hàm răng quá trắng ko phù hợp vai 1 ông say sỉn",
Che fap tv ghê vậy,
Leo nói đungWed ra ma thì dc..chiếu rạp thì hơi bị....Mà thôi...,
"Nói về nghiện thì vừa đúng vừa sai,mình thấy nhiều ng nghiện như nv trong phim rồi. Sáng trưa tối uống hết mà k cần có bạn rượu. Đơn giản họ cần có rượu là được thôi k cần phải vui hay có bạn gì cả",
Bạn boil hay thật Y như mình nghĩ. thấy nội dung diễn xuất nó cứ kì kì   giải trí là ok thật,
"Tại vì người xem chủ yếu chỉ cảm nhận những hình ảnh, nội dung phim truyền tải chứ ít ai để ý tiểu tiết, từ đó suy ra phi lí hay sao đó a ơi. Em thấy họ xem vì nó phản ánh thực tiễn đời sống, chứ không quá khắt khe đâu, có lẽ đạo diễn chưa chú ý từng chi tiết nhỏ nên bỏ sót. Nhưng cái gì bỏ qua được thì bỏ qua, em thấy chẳng hạn như anh nói Người nghiện rượu răng vàng, thì đúng là phim chưa có hình ảnh đó. Nhưng cái khán giả xem không phải để đánh giá diễn viên hay sao, mà là để họ cảm nhận. Nên maybe người bạn đi cùng anh là đạo diễn, người đó cảm nhận được nội dung phim truyền tải nên thấy hay, còn anh thì xét nét về mọi thứ nên cảm thấy chưa tới.",
A nói hơi phiến diện chưa đa chiều lắm,
"Chị Thu Trang vẫn diễn rất hay anh ơi. Bao nhiêu cái xấu chị nắm hết. E thấy bất ngờ khi chị đối diện với điều đó lạc quan, hồn nhiên, hướng về phía trước và chị rất hiếu thảo. E thấy phim hay và nhiều ý nghĩa ý kiến riêng ah.",
xem xong chỉ nhớ mỏi chú Thái Hòa!,
vô xem nữa bộ về. quá nhàm,
Em hiểu ý anh Li-Ồ Leo! Anh Thái Hoà rất chuyên nghiệp - Vinh râu rất có duyên. Còn sâu nữa em không nói về việc Tiến Luật gánh thu Trang còng lưng thì em không dám nói sâu. Em hiểu ý anh!,
chú thái hòa trong vai này nhìn như bố rengoku :)))),
Rồi cuối cùng méo nói  về nội dung.,
Thấy dễ ăn chị13 nên bê nguyên web drama lên,
Toàn bê nguyên web drama ra rạp,
"Đọc thành""đạo diễn khá thiểu năng"" :)",
K ưng đoạn dưa leo nói nghiện rượu kiểu mỹ.,
Haha thế hoá ra mìh là tội đồ,
"Đúng quá a leo ơi! Fap chỉ đóng phim ngắn thôi, điện ảnh thì chưa đủ trình nên nó ko tạo nên sự đột biến. Thu trang thái hoà gánh team là đúng",
"Thật ra hồi xưa mình có theo dõi Fap TV nhưng sau này web drama do tự Fap TV viết luôn, kịch bản thì nghèo, chấp vá, đẻ tình huống ko giải quyết, kiểu kịt bản chấp vá, ko xây dựng đc chiều sâu cho nhân vật nên mình đã bỏ fl Fap, lâu lâu tim thấy hài thì coi còn web drama thì thôi, nên a Dưa Leo nói fab nên ngồi lại tự viết kịch bản thì ko ổn, nhưng nếu là hài ngắn thì may raVới lại e ko đồng tình với a Dưa Leo là nghiện rượu ko nhậu 1 mình và ko mở mắt ra là uống, thật ra e thấy rất nhiều những ông ngồi 1 mình uống xong tự nói chuyện với ko khí, và điển hình quê e, e nhớ rất rõ, hồi nhỏ e hay ra quán tạp hoá gần nhà chơi nhưng có ông bác kia sáng nào cũng phải ra mua 1 xị rượu uống rồi mới đi làm được, nên là cái mà diên viên Thái Hoà đóng nó thật sự vẫn có chẳng qua a chưa thấy thôi ạ",
Ngoài thái hoà và tiến luật ra thì toàn là bọn tạp nham,
Không biết gì về người thậ sự nghiện rượu mà nói như đúng rồi,
Anh Thái Hoà diễn muốn con lưng luôn để kéo bộ phim,
"Tôi thích Thái Hòa qua nhân vật Râu Bắp trong bộ phim truyền hình 'Những đứa con thành phố '. Đây chắc là film đầu tiên trong sự nghiệp của anh, lúc đó TH còn rất trẻ, chắc mới tốt nghiệp trường sân khấu.",
1 nhà bình luận phim ko biết đẳng cấp tới đâu mà đi so sánh kiểu vậy?,
Nói chung phim ít sạn là hay rồi đó leo ơi,
Fap tv thái vũ đóng cũng vui mà lên rạp thấy sao sao,
"uống 1 mình có cái thú của nó, uống nhiều người cãi lộn, đánh lộn, ồn ào",
Vũ ngọc Đảng là đạo diễn rất tệ,
Vấn đề nghiện rượu Leo nên nghiên cứu lại nha. Chưa chuẩn.,
"Phim coi buồn ngủ, tôi ngủ gật hơn 30 phút, 70% cảnh quay ban đêm, 40% nhạc nền piano hòa tấu bao buồn ngủ.Nội dung đơn giản không có gì hấp dẫn.",
Bữa coii phim quán cơm tấm j của Tiến Luật mìn tuii bao rạp ạ :v lần đầu hoang mang luôn,
Coii rì viu xongg hết muốn raaa rạp 😬,
"ban phan tich va binh luan ve phim nay rat hay , big like",
Dưới miền tây chuyện mấy ông nghiện rượu sáng sớm ngồi uống 1 mình là bình thường nha anh,
Cái mình bất ngờ là DL khen VRâu. Mình thấy anh ấy ko có gì đặc biệt hết.,
Tui cũng thấy bác đạo diễn Vũ Ngọc Đãng yếu tay rồi.😊,
phim này chỉ ngang nhà bà Bữ :) chỉ là web thôi,
Dv Thu Trang trình chỉ làn sàng thôi không có  gì nổi bật cả. Sở dĩ người ta đi xem là ở chỗ TH thôi,
"Phim bố già chiếu rạp mà hay, drama bố già mới hay",
"Ủa nhậu mình ên có mà Leo , sao vại sao tuyệt đối thế thấy Leo review có những ý nghĩ theo ý mình là nhiều ko chung lắm Leo ưi .",
Ở nhà ba má chửi chưa đã hay sao lại đi coi phim tâm lý gia đình của TT..coi xong rồi về thương gia đình hay đi cà nhõng ăn rồi báo...😂,
"Tính xem nghe chê wa khoi xem luon,với cùng ko phai gu",
"9 xác, coi xong vừa tiếc vừa tức, tức thời gian đi coi, tức vì nó đạo diễn ko tới. Chấm lại, nó dỡ",
"Vũ Ngọc Đãng chả có gì hay ho mà nổ thì rất to(cover Full House mà dám tuyên bố hay hơn bản gốc🤣🤣🤣),chưa đủ tầm,cách ổng lăng xê Lương Mạnh Hải là thấy cùi bắp rồi.Nói chung là chê đạo diễn VNĐ",
"Sai rồi a Dưa Leo ơi, em cũng có thằng bạn ba nó ghiền nhậu đến mức chỉ ngồi nhậu một mình chấm muối ăn thôi anh.",
"Anh ơi, chi tiết nghiện rượu hình như a lầm, a nên nghiên cứu kỹ về nghiện rượu ạ, còn nếu a nói việt nam ko có dụ người nghiện rượu súc miệng bằng rượu thì a lầm rồi :))",
"Anh Leo hình như chưa thấy người nghiện rượu bao giờ thì phải? Người nghiện rượu thì lúc nào họ cũng uống rượu, bất kể ngày hay đêm nha anh, và họ uống 1 mình là bình thường không cần bạn bè gì đâu!",
"Phim Thu Trang xưa giờ vậy rồi, toàn kiểu Web drama chả có tí điện ảnh",
Đồng ý. Phim nhiều thoại quá. Có những phân cảnh chỉ cần hình ảnh là được vẫn phải thoại,
Em đồng ý với anh Leo .xem phim vì anh Thái Hoà,
"Thiệt ra có những người sáng sớm sẽ uống rượu á. 1 người bạn của ba mình, nghiện rượu tới nỗi 5h mấy sáng tiệm tạp hoá mở cửa là bác đã mua 1 chai về uống rồi. Sáng sớm mà không uống là tay run run. Uống xong tỉnh người mới đi ăn sáng. Hồi nhỏ từng qua ở chơi với con bác nên thấy quài à",
"Trấn Thành là nghệ sĩ tài năng ,phim của TT rất hay và cũng vì quá giỏi,quá nổi tiếng nên TT mới bị ganh ghét và báo chí soi từng việc nhỏ như vậy…",
"Răng vàng là do mấy cha nhậu hút thuốc, con cha này hông có hút mà 😂😂😂",
Nghe ông nói Việt Nam nghiện rượu không ai nhậu 1 mình thì nhìn ông giống ếch ngồi đáy giếng vậy đó ở đó mà chê này chê nọ😊,
"Làm gì phải mang hình ảnh người khác ra so sánh nhằm tự khen mình rồi tự cười mình hô hố như tự vả vào mặt mình zậy? Cũng lần đầu tôi nghe được ""qui tắc"" người nghiện nhậu ắt hẳn răng phải có màu vàng  (?!). Trong khi với độ tuổi của mình, tôi thấy 1 thực tế rằng thế hệ đàn ông xưa hay có bộ răng xấu xí là màu xỉn vàng (vừa ngả vàng đậm lẫn đen dơ) là do người ta hút những loại thuốc lá dỏm không đầu lọc ở VN + thời đó kem đánh răng là thứ xa xỉ và chất lượng cũng không tốt như thời nay... Đó là lý do đàn ông là dân ăn nhậu thuộc thế hệ trước (kèm nghiện thuốc lá nặng) ""sở hữu"" bộ răng có màu độc quyền + mùi hôi khi đứng gần họ.",
Thấy phim thu trang ko hay lắm,
"Thật ra chi tiết chỗ a phân tích câu chuyện nhậu của a Thái Hòa thì nó cũng k hẳn là đúng. Xóm e có 2 ông nghiện rượu y như a Thái Hòa luôn. Mấy ông đó thì k nhậu chung ai,  uống rượu thay nước bt kaka. Có ông tránh gđ còn cho cả rượu vào bịch nylon như nước dừa vừa uống vừa đạp ba gác. Nên thật ra cũng k hẳn là nghiện kiểu Mỹ đâu a",
theo tôi phim này hay hơn phim Lật mặt,
Chuyện nhậu là sai quá sai 😅,
"Cũng theo dõi kênh a đc một time, nhưng lần này thấy bạn chưa tìm hiểu sâu, mà đã rieview rùi, có những vấn để rất đời thường ở Việt Nam, đc đưa lên phim rất hay, và tâm lý, nhưng a đánh giá ko tới,....... ( Ý kiến riêng)",
"E xem a review nhiều rồi nhưng hôm nay nay e mạng phép góp ý với a về vấn đề nghiện rượu ở VN, như a nói kiêu nghiện rượu của DV Thái Hoà trong phim là kiểu Mỹ, thật sự ra có muôn hình vạn trạng kiểu nghiện rượu nhưng e dám khẳng định những gì DV Thái Hoà thể hiện trên màn ảnh là có chứ ko phải ko có và thậm chí e đã gặp rất nhiều. E là người miền Tây nên kiểu như vậy e gặp ko ít, họ thức lúc nào uống lúc đó, ko cần bạn bè chỉ uống một mình và thậm chí họ nghiện nhưng họ rất tỉnh, họ uống để thoả cơn nghiện chứ ko phải uống để say.",
Thu Trang làm phim chán,
Ở quê nhậu ghiền ngồi 1 mình là bình thường,
Thấy dàn diễn viên là hết muốn coi...chỉ có Vinh Râu là đáng coi,
"cá nhân em thấy thái vũ với huỳnh phương mới thật sự đóng hay anh ạ, thái vũ đóng nhiều vai cảm xúc rất hay, HP thì có nhiều cảnh hài IQ cao, vinh râu thi diễn nét mặt k đc nhiều",
Mình coi 2 phim đều k hay.. Tính ra tiêu chuẩn coi phim của leo còn thấp kkkk,
Ko có chuyện hết trứng. Trứng hết chức năng chứ ko phải là ko còn trứng để rụng,
"khán giả Viet riết dễ tính ghê ha.còn đâu những bộ phim như Dòng máu anh hùng, Để mai tính, Hai phượng.phim điện ảnh chứ không phim đại trà như youtube đâu mấy má.đừng dễ tính quá, tạo tiền đề cho điện ảnh Viet đi xuống chứ không đi lên được đâu.",
Về vấn đề nghiện rượu thì ad nên trau dồi thêm đi chứ nói bừa vậy thì k ổn r.,
Giống phim Ngày mai mai cưới của Diệu Nhi,
Nhiều người nghiện rượu nhậu 1 mình lắm Dưa Leo ơi. Vậy là chưa được hiểu rộng sâu rồi. Ba tui 30 năm nhậu 1 mình. Mỗi ngày Ngồi uống 1 mình cho đến khi nào gục ngủ luôn. Và Ba mất sớm cũng vì rượu. Ông anh họ cũng vậy. Giờ thì anh ruột tui cũng vậy.,
😂😂 nghiện mà phải có bạn thì ai gọi là nghiện. Chắc DL ko biết nhậu rồi,
"Phải chi có phim nào làm về người dân miền Tây thì hay biết mấy,đi Bình Dương xa quê hương làm việc,hình ảnh làm ở cty,ở trọ những lần nước mắt tran cơm và những lần về quê chơi bị kẹt xe,về quê chơi lễ Tết,xa quê thì nhớ ở lại thì khó khăn nghèo khổ,hoặc là câu nói đau lòng của cha mẹ ""m về rồi khi nào đi vậy con""....nếu có đạo diễn nào làm về nội dung như vậy thì hay quá 😊",
"đi coi phụ huynh khen hay, mình thấy bình thường",
Răng ko đẹp thì có thể đúng chứ răng vàng là do nhậu nhiều là tào lao quá cha ...lấy đâu ra kết luận vậy.Răng vàng do dùng kháng sinh hoặc hút thuốc nhiều thì OK.,
Phim nào trả tiền nhiều thì khen hay,
Hồi đó t cũng nghiện rượu bia. Sáng uống trưa uống chiều uống tối cũng uống. Cũng chỉ uống 1 mình :),
"Anh Leo hình như nhằm lẫn giữa nghiện rượu và nghiện nhậu...Ở miền tây ông nào nghiện rượu lúc nào cũng có chai rượu cặp nách, uống lai rai từ sáng đến tối, uống rượu thay uống nước ak.",
Phim ma đua 1 thăng hai hay hay vô thi con coi dc . Đưa ca mot tap doan hai tau lau ko. Phim ê luon,
Cám ơn Anh đã bỏ công sức và thời gian ra làm clip (Xin lỗi Anh vì hiện tại Em vẫn chưa donate cho Anh).,
"Phim nó cứ rời rời, nhiều cảnh ghép lại giống như các tập phim z á",
anh Đãng chỉ làm phim chiền hình thôi,
"theo mình cái đáng tiếc đầu tiền của phim là đoạn anh Thái Hoà đụng độ với 2 người côn đồ, kịch bản tự khai cho 2 người này là mua hoa để đi cúng viếng nhưng tổ thiết kế lại để cho họ khung sắt trống rổng không có hoa và kèm theo tình tiết là đang đi viếng mà đụng ông già và bem luôn ổng (ở VN thực sự tìm chi tiết đụng độ người vs người lúc đang đi cúng viếng là khó để thấy ở ngoài và đặc biệt hơn là 2 người nam trẻ trưởng thành vs 1 ông già nữa)",
"Về vấn đề nhậu thì có thể do anh LEo chưa gặp mấy người như vậy thôi á.Xung quanh em lại có rất nhiều con người nv và khi xem phim em cảm nhận nó rất thật,xem phim này mình và ban minh đã khóc vì ba của bạn mình là một người nghiện rượu và ba mình cũng đã từng như vậy nên là xem phim này cảm xúc nhiều lắm 😊",
"Mình thì đánh giá phim này là khá, cảm động, các nhân vật đề dễ thương và khai thác một đề tài xã hội mới và phức tạp. Nhưng dị ứng với kiểu giống như nhiều phim vn khác lạm dụng các tình tiết cãi lộn om sòm để tạo ra mâu thuẫn. Một người làm phim tinh tế sẽ ko cần quá nhiều những tình tiết này mà người xem vẫn cảm nhận được. Vai diễn của Thu Trang có phần thái quá, trợn mắt trợn mũi để gây cười. Giảm bớt đi thì sẽ hay hơn.",
"Nếu ko có chú Thái Hòa thì em đã ko đi coi phim này 😊. Nhưng về người nghiện rượu thì em góp ý anh là ngoài đời có người y chang vậy, điển hình là bác ruột của em, lúc sinh thời nhậu nát người, 1 mình với dĩa xoài dĩa đậu hủ cũng nhậu, vừa nhậu vừa hát 1 mình luôn vì rủ rê riết ko ai dám nhậu cùng. Sáng dậy súc miệng bằng rượu, ăn cơm cũng phải vài ly, bét nhè ngày này tháng nọ. Và bác mất khi chưa đầy 50 tuổi 😢",
"bộ phim nhảm nhí ông cũng review nữa Dưa Leo, ông không bị ói mửa hà",
"Dượng út bên chồng e ngày nào cũng uống rượu , nghiện đến mức ngày không ăn gì chỉ uống rượu, tự mua về uống 1 mình, dân miền Tây nha a Leo ơi.",
Lúc nào cũng cà nhè cà nhè là y chang luôn 😂,
Chuyện nghiện rượu là ảnh leo chưa có gặp rồi nên anh mới nói vậy. Chứ xóm em có 2 người nghiện rượu em biết. Uống như nước luôn anh leo ơi. Sáng 1 mình là nốc 1 chai rồi. Nhậu mỗi ngày ai đâu nhậu với mình hoài. Ngày nào cũng tự xử. Uống mà ko cần mồi màng gì hết. Cứ sáng là thấy uống mình ênh. Nhìn hết ham 😢,
Đồng ý là bộ hết diễn viên r hay s .. cứ luk nào kug 3 ông nội faptv từ web drama đên điện ảnh  qq nhàm chán ... Phim này mà k koa TH vứt 😊,
"từ Fans chân chính của anh em xin góp ý!-Kênh anh toàn làm về phim mới không còn chút kiến thức nào hết làm em rất chán, anh làm review phim cũng vừa phải thôi nào hot lắm để lại bài học thì a hẳn review, giờ phim nào a cũng review toàn ra clip review khiến em rất chán anh đêm nào cũng coi đi coi lại clip cũ lẫn clip mới của anh. vưà nghe vừa ngủ ngày nào cũng vậy riết thiếu giọng anh em không ngủ được luôn!",
"mình thấy dưa leo sai rồi chú ơi, chú ở thành phố chú sẽ k hiểu được cái cảnh người nghiện rượu đâu họ mỗi sáng tay chân rung rung ngồi nhậu một mình chứ tiền đâu mà đi chung với đám bạn người ta nghèo đến nỗi không có tiền ra quán để nhậu như chú nghĩ đâu, con thấy chú là một người hiểu biết nhiều học cao nên chú nói gì ra cũng nghe sang nên nhiều người sẽ k phản bác lại chú, chú sai rồi chú chê người ta kiểu dị là sai hoàng toàn chú nhìn nhận ở một góc độ họ chưa chuyên nghiệp ra chê, trong khi cái vấn đề chú chê ở đây là nó sai nha chu, kiểu như là chú thấy đạo diễn còn non trẻ cái chú đem cái k đáng ra chê, với thêm một cái nữa chú là người nổi tiếng chê cái nhiều người họ cảm nhận như chú nói đúng vì chú học cao hiểu rộng nên nói gì cũng đúng. chốt lại CON MONG CHÚ ĐEM CÁI ĐÁNG RA ĐỂ CHÊ CHỨ ĐỪNG CÓ NGHĨ MÌNH LÀ NHẤT RỒI CÁI K ĐÁNG CŨNG ĐEM RA CHÊ BAI...... ĐỌC CMT CỦA CON ĐI CHÚ",
"nhậu 1 minh rất nhiều, uống rượu bữa sáng cũng nhóc, tại em chưa thấy thôi",
nó đúng thật Bộ 3 thì Thái vũ diễn tệ nhất,
vinh râu hồi xưa mới diễn hay th h nhìn dơ vl,
"Nhìn nhận về 3 dv Faptv của anh Leo đúng. Nhưng mà thật sự 3 người đó giống Trường Giang, từ cách diễn tới ngoại hình, tư duy diễn xuất chả hề phù hợp với điện ảnh tí nào. Nên là lúc đầu thấy phim có chú Thái Hòa tham gia mà lại lòi ra thêm 3 người đó cảm giác hụt hẫng rất nhiều.",
"Riết mấy phim kiểu này toàn dành cho khán giả web drama =)))) Nghĩ cũng buồn.Rất trân trọng anh Leo khi trong review này còn đầu tư đưa vào phần nhận xét về kĩ năng và tiểu sử diễn viên. Những thông tin này vừa làm giàu clip, vừa củng cố những ý kiến anh đưa ra, trước hay sau đó <3",
"Thực sự ở quê mình rất nhiều ông nhậu một mình như vậy, chuyện đó rất bình thường, phim làm vậy là đúng rồi ạ, ngay cả trong gia đình mình cũng có người như vậy nè. Có thể dần dần sau này họ ít đi thôi, chứ vẫn có.",
"Thái Hòa phim nào hay chứ phim này tui ko thấy hay gì, giọng quá dở, mỗi lẫn ổng cất giọng là muốn đi ra, nghe cứ ngang ngang sao ấy.",
"Chuyện nhậu một mình thì mình xác định là ông dưa leo sai nha, ở Việt Nam tui đã chứng kiến rất nhiều người nhậu 1 mình nha, 1 tô cháo lòng, 1 dĩa ổi ngồi uống buổi sáng luôn...",
Thực sự Thái Hòa là một trong những diễn viên thực lực nhất của VN hiện nay.,
"Tôi theo dõi nhóm Faptv vì nhóm này tự viết kịch bản,tự đóng nên mới ra cái hồn của nhân vật,còn tôi ko đánh giá cao nhóm này đóng phim do người khác chỉ đạo,từ cái phim đóng chung với Diệu Nhi là t đã thấy ko hợp rồi,nhóm này phải tự biên tự diễn luôn thì tuyệt vời.",
"Phần review rất hay nhưng khá là đáng tiếc cái phần mà Dưa Leo cho là "" đáng tiếc "". Có lẽ chỉ sống ở Sài Gòn không nên DL hoàn toàn không biết nghiện rượu thực nó như thế nào. Nếu DL hay team có đọc được comment này thì các bạn, các em hãy về miền tây tìm hiểu thêm nhé. Những gì em cho là sai nó vẫn đang diễn ra hằng ngày đó.",
82 luôn hả anh lấy vợ đi anh,
Đá thủ lm yt,
Đâu phải ở đâu cũng nhậu chung mới là nghiện rượu . Quê tôi nghiện rượu nhiều lắm . Sáng trưa tối lúc nào cũng uống rượu 1 mình. Ad chưa nghiện rượu chưa biết rồi,
Anh em ai chưa đi coi giơ tay nè 😊😊😊,
Phim hay vui  vui mà rất thích  cười muốn chết rồi lại khóc - cuộc sống chị xoay quanh vậy thôi miễn là nhân vật khác là ok😊,
"Anh Dưa Leo nhận định về việc nghiện rượu như vậy theo em là không đúng, những người nghiện rượu ở Việt Nam chúng ta là họ luôn luôn nhậu một mình, 1 viên kẹo cũng nhâm nhi lđôi xị rượu úc 6 giờ sáng, 1 tô hủ tíu cũng nhâm nhi được đôi xị, những người nghiện rượu họ đâu cần bạn bè đông để nhậu, nhận định của người Miền Tây về việc nghiện rượu để anh Dưa Leo biết đến ạ!",
Trong FapTV chỉ có Thái Vũ là chẳng để lại ấn tượng gì,
"9:43 có nha DL, vì DL chưa gặp thôi. Mình có thằng bạn, ba nó nhậu một mình từ sáng tới chiều , ngày này qua ngày nọ. Xong người đó cũng chết vì do uống rựu nhiều quá. Nhưng kiểu người nhậu 1 mình rất ít.",
